Incerteza,LogS(mol/L),LogS_pred
1.4997699942576188,-6.0872,-4.735280447183329
1.7172834427710482,0.091718,-1.948826532727338
1.178348818417862,-1.6282,-0.3357389851581878
0.27558422027734414,-0.20711,-0.0635197643991427
0.1087103434715828,0.6088,0.5863874466949264
0.06339829177950533,0.38695,0.400013020189181
0.345755600115158,-1.2026,-1.500638783624445
0.14688188699116755,0.2485,0.2592461207933658
0.09361257204711045,0.40647,0.5179624840475645
0.44660397062005996,0.37856,-0.1130785956209701
0.19231859851723526,0.40866,0.6095734542612092
0.17388966185124385,0.26255,0.0499479297597292
0.2719924655781789,0.25154,-0.0558463826189909
0.11898351013024015,0.27712,0.3889144847582482
0.9732452543371822,-3.4425,-4.258428073396962
0.19485883248711752,-1.2026,-1.406768988879039
0.4393493568811005,-2.5809,-3.01442778419582
0.37204418482401563,-3.6322,-3.381583381307451
0.19408235024935439,0.31135,0.5223171810516835
0.2760706557785737,0.78066,0.6103430145021546
0.7241205490515276,0.36427,-0.4663481674199502
0.40311946987573305,0.23033,-0.1922165191863903
0.47547637608455806,0.35032,-0.0180320217377194
0.4586022787918466,0.17337,-0.3400264756175639
1.0054102695207603,-4.4431,-3.405103119725283
1.1701637287634483,0.35036,-1.088712372407016
0.293248684165646,0.34644,0.1933106734220928
0.4470034066215059,-1.7823,-2.289471033107236
1.7728721058901256,-8.471,-6.405187838003041
1.1338353643604053,-5.4822,-4.200880267171272
0.5383513594451509,-3.723,-4.217792046270871
0.6131637802700827,-3.8344,-4.552756720131848
0.6450585552575682,-6.2718,-5.49068302445067
0.6701082526539409,-6.2978,-5.711562128753405
0.23410521395211903,-4.3527,-4.216765654692612
0.21883765756148915,-5.4478,-5.475192505368816
0.8159279971386139,-3.0341,-2.029992266428285
0.5996460650535245,-4.0109,-4.63441477686183
0.6292399217337589,-4.2048,-3.734962549675863
0.3197228603147404,-2.3257,-2.632178648027617
0.1809961673735905,-2.9792,-2.901512772438621
0.8933637206861275,-4.0093,-2.883414692304263
0.5191868184352005,0.8123,0.3402911300376442
0.6426688007504431,-1.7271,-1.409898084051935
1.1228579118218402,-5.4129,-4.672648823125618
0.7343168072656348,-2.2679,-3.180869883470625
0.18839006040824058,-2.3966,-2.530963200874418
0.14687624728282994,-4.6176,-4.637639417391104
0.3608875141446266,-2.5686,-2.457819996346885
0.5418473005963896,-2.6464,-2.090347327776302
0.07548042495561584,0.3187,0.2835769345337128
1.029325159891882,-3.29,-1.967299104780972
0.28075807362796645,-1.3505,-1.51869467304737
0.30978691392788366,-2.2,-2.47900310439066
1.607204184966645,-7.1913,-5.831926830777565
0.03167988492026081,-2.59,-2.6053702794731
0.08775409658856892,-2.319,-2.246551199806338
0.8723498369228188,-5.253,-5.42610712522715
0.8154037641656301,-8.18,-7.260576447604973
0.774984207181215,-7.4325,-6.800049074831801
0.4751220215419357,-8.4,-8.188301175603222
0.5043837758906345,-1.99,-2.27897876064307
0.32157205732027677,-2.696,-2.418239669130865
0.8154037641656301,-7.9541,-7.260576447604973
0.24349483614858985,-1.85,-2.075847164395146
0.43347321803342254,-1.52,-1.947881916611119
0.8154037641656301,-8.18,-7.260576447604973
0.5178353131141367,-4.6023,-4.119557837361885
0.9025069611834644,-1.9118,-2.689634765197632
0.03167988492026081,-2.5937,-2.6053702794731
0.25580522867932604,-3.8513,-3.61778731939348
0.4023665938662053,-4.6182,-4.472391163956466
0.5775987315562411,-1.5961,-2.240585640840431
0.08775409658856892,-2.3213,-2.246551199806338
0.7474518495056088,-5.47,-4.61084177457827
0.4627997095415776,-2.1033,-1.919641846719354
0.549419808966735,-1.9236,-2.483686222437536
1.2267612571361297,-8.36,-7.315148555457457
0.5652766934379327,-4.4814,-3.893198352137394
0.4382449490374983,0.65153,0.2137688913598613
0.8354419629248127,-1.9156,-2.876258952212629
0.7003657349927128,-4.2782,-3.641979904972859
3.0074957632237953,-2.6595,-7.091258547626618
0.057156300179453,-4.3879,-4.34592485561502
0.057156300179453,-4.32,-4.34592485561502
0.34079839161640263,-3.0516,-2.795073980666824
0.29844843357526984,-3.1498,-2.993067442609629
0.816073266825869,-1.54,-2.32876629967311
0.3649712704409866,-4.4984,-4.224434887838488
0.752922867861609,-4.4112,-3.788287701884137
0.6635698729728228,-4.9447,-4.813859766620434
0.5451871257650063,-2.75,-3.180712238340038
0.28517454510294893,-0.5504,-0.7692362513195623
0.35194107589911255,-4.9641,-5.166899409392403
0.9139384397578937,-5.616,-4.608866830055224
0.5193481779130862,0.57144,0.0936210762013646
1.125675446907875,-0.57031,-2.117385728765519
0.2733583684259975,-4.84,-4.857082035519408
0.17476247803181877,0.26833,0.3319584482579935
0.5343255289997717,-2.56,-3.126275678641953
0.22713342003425477,-2.465,-2.300152029487265
0.3967295014969466,0.31033,0.0018771312822346
0.6938544239846541,-1.5988,-2.377282561393827
0.6574910594111582,-1.7676,-1.492532285817379
0.7690122901554837,-1.2885,-2.190925920754279
0.10605926310353908,-3.8509,-3.854036840272464
0.3545076344557828,-1.2883,-1.033743818493469
0.5712930356419471,-1.1185,-0.5037391201913302
0.1737990500097442,-1.7142,-1.622546581901896
0.6038199233785214,-1.8441,-2.619489333350501
0.18898659558197192,-0.293,-0.1865795284551122
0.21955184602154823,-5.0103,-4.852857655303366
0.25454227131432355,-1.8853,-1.727330019518047
0.15831216440480567,-3.27,-3.168480356005943
0.8947066423541062,-3.4758,-2.22510803885633
1.1933886871425161,-3.7562,-2.664120411864761
0.18560994319692375,-4.4791,-4.463368063573718
1.3877056537401862,-5.21,-6.73827763511139
0.4606108671031076,-0.39284,-0.132936296140522
0.4070239823374559,-1.6926,-2.068721028815334
0.37594243138729183,-1.7718,-2.030804617520434
1.7956304501907818,-7.5414,-5.282176002534396
0.5320786638400443,-3.4973,-4.031659731071858
1.0598415797195784,-3.7372,-2.514034551938829
0.6156630148303085,-0.42623,-0.9501998146045678
0.7828562976046634,-3.82,-3.054109992669773
0.18644619738308876,-3.4813,-3.429335116394317
0.5011616189423341,-3.9548,-4.517632000015385
0.6981668362109801,-4.8,-4.079040607732254
0.06912707243908957,-3.1097,-3.171446949433915
0.3363982610109708,-4.045,-3.746697428857236
0.7690759840579702,-5.27,-5.945109844272462
0.7688911786542206,-1.4341,-2.095751862173267
0.5904369195755281,-6.7013,-6.069857146275375
0.7461571237030517,-3.02,-3.078314688636247
0.7119193363859564,0.079871,-0.6401156105297952
1.3089422360327614,-5.783,-4.118762035891832
0.35956164645910316,-2.9754,-2.656719354901134
0.5663137217366986,-4.8806,-4.39058226831694
0.3522235201347042,-3.0783,-2.88050496455494
0.599225301561301,-3.558,-2.919188410796621
1.068360424773188,-2.9549,-3.672895239048194
1.0515182973566979,-5.5375,-4.12972295258434
1.6553583921617447,-5.3066,-3.52666873873106
0.13107466156151013,-3.7919,-3.814938243514654
0.8413947503644046,-6.6262,-7.355742382227088
0.060891943891702,-7.3209,-7.251727892953263
0.5623600570350213,-1.4854,-0.8704812090232554
0.2194869291493494,-2.6777,-2.614681014674891
0.2654709637799265,-3.171,-2.885046842377619
0.8113094748966259,-2.5738,-1.713723169108311
0.781371421255973,-4.245,-3.565698511366082
1.0943006411487068,-4.245,-3.079790988774146
0.24262889496010642,-3.98,-4.094023270121125
0.5205094143113712,-4.48,-4.891125823073605
0.31355240595133455,-2.9309,-2.678169874828309
1.2949596716243983,-2.3,-3.918298079561842
0.6551933332825086,-2.0511,-2.784250803420272
0.5975852525199093,-2.96,-3.609934200526476
1.6959124673519161,-2.3001,-0.2072719286662345
0.5968032078744815,-0.95847,-0.280016845302386
0.2820814080171341,-0.38876,-0.3914197776712784
0.5061433253540555,-2.4461,-1.944187692753794
0.5255404218391515,-0.73627,-1.252889144050945
0.3519196848267169,-2.5587,-2.200703063123923
1.0415130555832954,-2.3471,-1.420328524908915
0.2880916773568304,-0.74335,-0.6272373367404867
0.402810972786902,-1.7689,-2.119481688038889
0.09738765837266936,-2.8713,-2.816767056882048
0.6938972628789384,-6.8078,-7.401237593167211
0.21445625197508814,-6.57,-6.623577225741462
0.2117075212142817,-7.31,-7.414940775615641
0.4306117857602558,-7.343,-6.924264837927096
0.18030003631783145,-5.8786,-6.009283417291197
0.29901316888731244,-2.09,-2.282342046342817
0.5163411660845456,-4.0,-3.618356082776875
0.49552967513052765,-2.9564,-2.426224854083141
0.9870425240233169,-7.9811,-6.71236076060885
0.31004054560057115,-1.26,-1.368792137294241
1.030188758214652,0.134,-1.156432379045141
0.5079644701657153,-1.1833,-0.778112786518389
1.0932539685601532,-1.1833,0.1575829764725933
0.5171277981541827,-1.2019,-1.7501724854511
0.6164842309532557,-0.28108,-0.89981288848655
0.2574165147471835,-1.6471,-1.861602922207784
1.5072206805998654,0.64592,-1.104475334668616
1.4954816993873643,-1.3827,-3.0489168497733
0.5057918194906087,-4.0,-3.600017728143386
0.2795165506971321,-0.65268,-0.4227000153590403
1.5914540755085478,-4.79,-2.865427559945172
0.6374322884862542,-5.09,-5.652068709519699
0.6491780837678566,-4.4011,-4.005580713717582
0.29841817684584354,-2.6559,-2.52067614658853
1.449912821464284,-5.04,-6.577459622100419
0.7707676149907785,-1.98,-2.854436210263386
0.18629443952064545,-2.8032,-2.908943320091787
0.6292653963331937,-7.8012,-7.516537194365109
0.32866245963817803,-4.7018,-4.454426670342951
1.5605885448090304,-6.1905,-4.326806621131111
0.9624955806680464,-3.6696,-3.463658948661686
0.6484415029258119,-2.7848,-2.128097935106093
0.6456486061689652,-2.3565,-3.136075473651922
0.2554280894891613,-3.1082,-3.213206608291283
0.9144386590094445,-6.6217,-5.800067927420681
0.4567764874489444,-5.0106,-5.349240279926822
0.14402283974865587,-4.4198,-4.526647678600705
0.13444055695270443,-0.7824,-0.6943766781160847
0.3724942733891834,-2.469,-2.097636538108083
0.23741999942977215,-2.1085,-2.243657667946202
0.24170422569425995,-1.9549,-2.118159394724473
0.4964488812302879,-2.6939,-2.154857262454173
0.837390306734914,-1.4396,-2.194235328735161
0.627684065801951,-6.1673,-5.463927950355193
1.2588289885650064,-2.8206,-3.848113586607695
0.1497127036975164,-2.3527,-2.229920973290265
0.6544552511262581,-6.4881,-6.181295843658257
0.7297324344818291,-2.0813,-2.670959918563083
0.23409517460328297,-0.5394,-0.8106489234806731
0.6722485510885449,-5.18,-5.298961515010875
0.09269210336502005,-2.1004,-2.065598809016728
0.6063859442696351,-4.1444,-3.541759574727452
0.4262665587064539,-2.1019,-2.06688010987704
1.9251081004693724,-3.9055,-1.388731369091708
0.39664564652860707,-8.06,-7.634826696100699
0.6142772374760831,-8.18,-7.439589105932059
1.177570221722688,-5.7685,-6.923730964772465
1.0807731401778322,-4.1476,-2.729996545023629
0.3864003633164215,-2.0788,-2.215885849603089
0.17241846730731875,-3.6604,-3.759574006030167
0.23926559547174783,-4.35,-4.464971798675307
0.5023930399546875,-5.9592,-6.284541573937428
0.6625699950985278,-6.57,-5.889825713413812
0.27453748842717574,-2.3457,-2.186368645217992
0.26632688617393147,-0.29707,-0.5514858047315652
0.21751182838895805,-1.0569,-1.210334958121367
0.4756187986128537,-0.93757,-1.378984662498479
1.266359350096862,-7.6229,-6.056445058975261
0.4082331215283962,-5.3889,-5.077772872005193
1.1558929758810157,-7.24,-5.76019962052329
2.4901314953201243,-9.88,-6.384157055332562
1.0829205881536041,-4.3901,-2.981999528549162
0.5886559224084812,-2.0496,-1.508192203047005
0.8535107734366543,-7.1342,-7.794650754568517
0.8799709672829661,-3.6276,-4.249608493106773
0.9253556569288621,0.37637,-0.6474950402542
0.09695271077089776,-3.023,-3.042708569516169
0.21526283008342187,-0.07,-0.0171546764415134
0.94175776197659,-5.8168,-4.654620429571334
0.11461516697755209,-4.8401,-4.816376631814993
0.07846388038525277,-3.4388,-3.368397822731933
0.18449668548509776,-3.8043,-3.633535831030313
0.18024764780853123,-3.2861,-3.094286138285468
1.464649330308672,-1.7295,0.222325185174165
0.8963901986151981,-3.8,-4.440702930018303
2.4147777702105104,-6.9397,-4.304640612888681
0.4142355307243657,-3.2113,-2.937672192000997
0.6766931892190571,-4.2,-4.793997764272405
0.7358566495850316,-6.3768,-5.608377489302208
0.7361394682196127,-4.7862,-4.004437495488967
0.21758200678694575,-2.3773,-2.303784418615459
0.344885327983192,-5.613,-5.265997117295402
2.22548595790637,-7.59,-5.526942854845037
0.4915965929309548,-5.39,-5.091505993150525
0.40045664818061283,-1.8698,-2.387930057740187
0.23215230570909917,-2.19,-2.005242625678942
0.2553781107054737,-2.3948,-2.262204980491392
1.2800548403811243,-4.1953,-2.491150731381221
0.26218564115550574,-3.6646,-3.51849915081043
1.7684834444015294,-3.6478,-1.415652841456007
0.9240914494559002,-0.9034,-1.819985275685831
0.33592064569932994,-4.4129,-4.292031693350642
0.05842812313060405,-2.5282,-2.488407955032918
0.4821310396796267,-1.9763,-1.924357235539539
0.28965248149458833,-4.205,-4.280839236353661
0.44291020994719704,-4.4601,-4.275848835576046
1.3837313190091312,-7.21,-5.613885828410024
0.34082082857877505,-2.9864,-2.650874366356968
0.492932262514722,-3.9409,-3.729006768928744
0.2473438887991728,-2.97,-2.743610353798056
0.49030937027133603,-1.1823,-1.835528905111616
0.6484792884200321,-0.8243,-1.517409761714306
0.07355904460127552,-7.0603,-7.136260269934128
0.19340816971664257,-4.8444,-4.719445991150062
0.36265255039596384,-6.076,-6.127558218747001
0.2036755868267975,-5.3255,-5.290125801882267
0.5847462368443941,-2.5888,-3.282576932030516
0.18683579644599316,-1.428,-1.502512676751095
0.15288404659552574,-1.1957,-1.235557508602587
0.2651304638528443,-3.7295,-3.960698304919394
0.24681241089280634,-0.13738,0.0640877490650788
0.15011719786363623,-3.3332,-3.471449593656784
0.1914614976808436,-2.92,-2.752124645284263
0.35380305732505624,-4.6407,-4.34114323092192
0.13567593216325657,-1.54,-1.385734147618602
0.2754124760544009,-4.24,-4.049160375900465
0.2500145258118305,-2.2199,-2.426823289411466
0.1993278918157075,-2.277,-2.087128114865483
0.6219720679475861,-6.0177,-5.339290409007091
0.22401735815970233,-4.62,-4.821461147276802
0.3231553191377982,-0.70307,-1.022752899393026
0.22695818560778985,-4.1684,-4.286990070018201
1.0141281150520185,-3.77,-4.869156088418199
0.24325550533398174,-3.937,-4.232635723804097
1.5174464399150054,0.30429,-1.647304971922333
0.24838320879553374,-0.74361,-1.014967620911056
0.15840560757912406,-2.0719,-2.126988130071978
0.46176298470168353,-3.98,-4.526335278125348
0.3830832616138656,-2.92,-2.593659920395783
0.13232004823925247,-1.5785,-1.514223500194328
0.33038693177369793,-2.3181,-2.055634371927989
0.3072240802806498,-0.91,-1.211130724599804
0.18580568370505138,-1.3353,-1.537760524025807
0.17778458551945422,-1.62,-1.540681761639158
1.471701494251018,-5.5486,-4.193335926940215
1.0945025984897283,-6.5356,-5.212717894017358
0.5022361545332462,-3.163,-3.600517930495531
0.7788525277905077,-3.22,-2.217994102077428
0.9958323218048755,-5.3495,-4.169113620796007
0.9279994997163279,-3.3976,-4.422027816565977
0.5007678983291168,-0.7894,-1.392667930060694
0.21001013616993952,-1.8009,-1.829374656504173
0.1864283954300184,-1.19,-1.408663633224718
1.755418042795144,-4.3488,-1.875637409387013
0.05396528016945202,-1.395,-1.375320800438893
0.21089934993494527,-3.15,-3.252559121947053
0.07706258404584171,-2.4495,-2.500094111606364
0.264571788368242,-2.1216,-1.91923481133258
0.06965681491020857,-3.3468,-3.358301651214635
0.4128733215920921,-6.0892,-6.431555541580751
0.29873234618241573,-4.62,-4.526033218795305
0.5873528612774822,-3.503,-3.00115625575139
0.57201170956603,-4.16,-3.57485232025777
0.759731118953717,-1.9428,-2.507343713889152
0.44425165045421794,-3.4875,-3.252830420878023
1.1231713014470368,-2.567,-1.511280372838584
0.5495442602788329,-2.9543,-2.366232478142002
0.45917354280431544,-1.9169,-1.480907007160353
0.4459995889401117,-4.4503,-4.158888194168094
0.57137779227137,-7.3213,-6.839022489965792
0.7393152610624675,-3.9598,-3.0860158101042
0.40450733636706276,-5.47,-5.190721102123858
0.2214634696026902,-3.93,-3.885633428322942
0.32391111707247894,-2.438,-2.132505745182129
0.8632683681168397,-4.1154,-5.001686655562843
0.6272227915607915,-6.825,-6.009353713199188
0.5702232011386915,-4.5,-4.829350337999115
0.09185966320545574,-1.2309,-1.207804667430596
0.6280113550279653,-1.2223,-1.63271338274141
0.15599376173818094,-5.4466,-5.371477745393355
0.20083544930356947,-2.2614,-2.355044523560331
0.49462003296513857,-2.4172,-1.897262165045369
0.05422643933330317,-3.0034,-3.023516710488741
0.1971035805883295,-2.6606,-2.733954790519881
0.6342328061713345,-1.8713,-1.13861715999038
0.16525414780332578,-2.5401,-2.661975192828972
0.28879817429000665,-1.5789,-1.840677820535262
0.06805709650750658,-7.0603,-7.102925066092936
1.093685250404235,-1.7362,-0.6519021842537773
0.14962229707346217,-2.7278,-2.636047904606055
0.30871627348282493,-3.4994,-3.897751922654886
0.18201641308624747,-0.13738,-0.081551445679068
0.15407183240708344,-7.6288,-7.507377684773961
0.2563433556087284,-2.4859,-2.375032445925061
0.6068772010984944,-3.2855,-2.603513344268665
0.4740208377651459,-4.9113,-4.449868720850823
0.2393710721941796,-3.6822,-3.782000991238198
0.2724431351068446,-1.2664,-1.4170523133989
0.5453895226158328,-3.2621,-2.711203442993003
0.16648475801926196,-1.3462,-1.355777661785281
0.37136226026108843,-4.8836,-4.646621335693935
0.27023478505774107,-3.4146,-3.098926349247616
0.3483422628707251,-4.91,-4.75236786099164
0.8159326833131634,-5.15,-4.337807506726655
0.2297421669199026,-4.82,-4.943670403899995
0.19423218044455295,-4.88,-4.940087413491043
0.45011375396110687,-4.88,-4.52293808577568
0.27749211186401473,-1.3371,-1.528171116747
0.15333122916378195,-0.77221,-0.7328879866301665
0.054128424620728886,-4.1727,-4.154618006334045
0.4176640321199539,-3.8448,-3.331890013675993
0.08418818088589138,-4.6262,-4.695147377716821
0.41830616131967074,-6.1248,-6.359131188079681
0.5659935335625852,-0.388,-1.160855373365018
0.389474098386015,-7.1774,-7.018822577168094
0.39951810510799574,-3.85,-4.095199506379094
0.2540099489785812,-2.6606,-2.720586805663895
0.3351351795389905,-0.98173,-1.223702039287249
0.21186202327772755,-1.2802,-1.065192400882269
0.21051715848957472,-3.3,-3.053040009809087
0.48521930764380256,-4.9172,-4.48495907525548
0.4797344692472636,-4.3487,-3.965207910406958
0.17176303798524054,-5.85,-5.772907186090635
0.6077211763449873,-5.0213,-4.42950700204038
0.29854979984933366,-1.6059,-1.805923318873835
0.7994848427649411,-2.07,-2.825917990093312
0.7311091324991241,-5.95,-6.65732039356563
0.21767158523567964,-2.73,-2.612966305920609
0.07643631276065191,-3.4324,-3.395234221176253
0.04028335499127275,-4.1727,-4.168434768684817
0.6001013355300648,-3.9417,-3.268457285708141
0.9764704711241207,-3.6391,-4.86560015545446
0.8045512501069564,-2.53,-3.544141695010117
0.649083947415929,-1.8422,-1.170463397628609
0.8355002313647993,-3.5339,-2.647555804396774
0.5710536355970557,-7.2186,-7.504660315704251
0.3062661565057757,-7.5632,-7.5764448186408
0.5925036688460389,-2.6263,-2.018257904130519
0.3461505707599731,-4.7499,-4.53280296134331
1.1567601806504424,-5.06,-3.520442669640605
0.23450534117591315,-3.1392,-2.984891789381028
0.3811356351339942,-5.2569,-5.445459264429363
0.25073206709567036,-1.4606,-1.66632488954164
2.166059197658075,-2.0031,0.7626948064733687
0.19337758347231393,-2.6579,-2.457166234897582
0.4341576189135331,-5.7439,-5.645843056392978
0.224692873178541,-5.2535,-5.050745936428171
0.2602542110904545,-6.1035,-5.983026812188419
0.6371256982276353,-2.2486,-3.17329404008951
0.31125151162501874,-3.6575,-3.333205976332733
0.2989451260647058,-4.6006,-4.370866281246578
0.11899206203671805,-3.3746,-3.443374115696183
0.4208810450300669,1.0309,0.6024834739495466
0.36124765393818314,0.1578,-0.1870511993323075
0.25525806582225363,0.41667,0.2053449678030365
0.3504683530679398,0.44705,0.0198051796985135
1.268732554855099,-1.73,-3.331403360284595
0.11557538240592603,-1.9322,-1.862217876653822
0.11748086050723286,0.023,0.0471363083615754
0.3942532091564596,-0.25228,0.1464609779293505
0.571968739518434,-0.46616,0.1975728019427866
0.7501560086647555,-4.1,-4.922544620797404
0.6388052596257812,-0.42,-1.214839202598141
0.7223359295875611,-2.3682,-1.435604623894649
0.60457187326695,-2.4461,-1.714853495752342
0.6093470433467233,-2.45,-1.745897449517309
0.2193653903530395,-1.56,-1.686226540235612
0.37749018401381923,0.025,-0.3826651143967051
0.13549526240329793,-0.06575,0.0192274038054674
1.098277565058646,-5.08,-3.783975822076278
0.27139080726575876,-3.8354,-3.601711741815787
0.5505522781625626,-2.2219,-1.669726336972161
0.13780193335419924,-2.8391,-2.849092349555894
1.3807603091161402,-3.9893,-2.129171820448859
0.7154884490249145,-5.34,-6.073697657338213
0.4251614755293431,-3.6937,-3.258720155419685
0.3813516595018798,-1.3679,-1.8176393566419
0.5924280434764375,-0.72761,-1.471409423271623
0.5035868822110668,-0.72761,-1.327959883912362
0.6618408183294,-5.4899,-4.925903115175634
0.8999538408608693,-6.0676,-5.105176005601519
0.5422479972784047,-4.7689,-4.399503078823175
0.6969732512389152,-0.41,-1.10208516545379
0.27203638387926105,-2.8391,-2.665166975951755
0.646418928790676,0.22068,-0.3069479951226718
0.7944664413973276,-2.2463,-1.531364652556978
0.2868953417632069,0.31675,0.2583034610485736
0.3099506868245692,-1.3163,-1.233145152740571
0.4777485942392309,-3.8016,-3.27274513273851
0.4974765633242675,-3.15,-3.5223131114214
0.8862450410628219,0.17347,-0.8982808812780205
0.26780665710513757,-0.32456,-0.3819521482063818
0.18366735844301002,-3.38,-3.393595322755451
1.9206158050503046,-2.6514,-5.423447704996326
0.8675480908882724,-2.2219,-1.206611500976987
0.7219653402261941,-2.0464,-1.491523028749035
0.14479705715237107,-2.6652,-2.719764894752588
0.26485448233205466,-2.7664,-2.961711615293691
0.41575781018776775,-2.4589,-2.824489416580063
0.5685529596019716,-4.5087,-3.9705978269369
0.4475469032208031,-2.2544,-2.585781041930392
0.19114293918010605,-2.3971,-2.279102678232151
1.0891042589046673,-7.33,-6.023176583242992
0.4071677749030252,0.5946,0.1578205460532479
0.1587307762622524,-0.58416,-0.4480222944396021
0.31514585253580296,0.71642,0.8709894270073557
0.32239964279147415,-4.1072,-3.84064503489122
1.0634579786523854,-0.47364,-1.862867004880556
0.15178526627203628,-2.1065,-2.058505118501511
0.47374688297546796,-1.4505,-0.968787475449743
0.5644621731912828,-2.1299,-2.746660873742933
0.22294370859993184,-3.5698,-3.422504731429679
0.25049349194952436,-4.5485,-4.642444547918116
0.2934626262799365,-2.8514,-3.012396569296307
0.8990512206502725,-5.5615,-4.570550917254264
0.28210908434026605,-5.976,-6.06996452689552
0.3882626142254644,-6.329,-6.265078274066529
0.8608190556393283,-5.1606,-5.780650350951069
0.6081764862542923,-6.7301,-6.430958471132534
0.33430423897618866,-1.3986,-1.09177619036812
0.19007220333840588,-0.90946,-0.8059334578103541
0.7245791256328056,-1.7124,-2.519036854942671
0.3338518686941771,-5.7162,-5.480726985260258
0.2834139340600297,-2.7965,-2.961865009466853
0.2565952428487256,-2.6592,-2.879207570920984
0.7781189827784573,-1.8263,-1.016702325178339
0.13300343563667213,-3.7668,-3.664752143089517
0.2593065440059193,-2.7745,-2.732965498277628
0.0723878344480364,-3.656,-3.730910697940569
0.6442560739350303,-2.81,-2.189475173291874
0.25312035843864267,-3.06,-3.214992205611723
0.9687319870450979,-2.14,-3.375694810948179
0.2789590363417608,-4.53,-4.252051320952781
3.854516366946554,-1.6436,-6.594810283695397
0.39549835672451694,-3.8632,-3.571570421085662
2.299881292580193,-4.5611,-2.004991380390318
0.6031496462891335,-4.5588,-4.010096789388447
0.18591725654942245,-2.5194,-2.55813654446792
0.5179528024226377,-4.0402,-3.464288423807758
0.4520214462823198,-2.7129,-2.338249664754963
0.2603424781385418,-4.1365,-3.894325141996477
0.8367081058491282,-7.1331,-6.20581435206048
0.7296423965638437,-3.0665,-4.025766481147564
0.31335547803559216,-2.7802,-2.491352153086077
0.491977862258301,-2.8701,-2.222913709699135
0.4368442726109237,-4.99,-4.550911673449151
0.33957689667277985,-0.6916,-0.4176265950369916
0.2581153974307194,-2.75,-2.552085559670128
0.2664022850300268,-2.8575,-2.87593124221015
0.5478029242179072,0.7315,0.2072656254620646
0.29201565419061554,-4.2595,-4.058514809527699
0.19488122086606993,-3.71,-3.776671958165265
0.5632869052719868,-5.48,-6.148949027843954
1.4860774948885154,-8.5459,-6.693551413826373
0.5237625792650471,-3.9652,-3.494156571041193
0.1880277198014665,-3.2586,-3.156002987448794
0.19952993328576887,-4.23,-4.400777354431273
0.13251787522517358,-5.48,-5.388434763501421
0.22453151727691928,-1.0843,-0.8494943497359935
0.29475281030800415,-4.49,-4.737795952255095
0.43982483256573046,-4.1004,-3.782895113087778
0.5602067126672045,-5.3694,-4.752475840128241
1.0546282411738996,-2.716,-3.443959711659744
0.09162280756146128,-1.6106,-1.58565619173454
0.23377358441087168,-1.1275,-1.226763286617658
0.6178641770648484,-1.9734,-1.320089602015434
0.17987362705828752,-1.2713,-1.471126188637077
0.4540743572583652,-3.32,-3.775663907171594
0.3387420226715059,-5.1,-4.765591375584147
0.45764464411838773,-4.46,-3.856879390397443
0.38083035396517106,-5.0,-4.669097146466987
0.3555721408260099,0.52,0.0334723815625143
0.018310022960605903,-4.2808,-4.2932920025489
2.69963984638411,-3.2704,-6.235496535340721
0.128887509064889,-5.155,-5.012168317550852
0.3902855911051722,-2.1256,-1.802696911258108
0.13849706043920135,-2.6126,-2.484889504873715
0.4736433316398231,-2.1453,-1.665237171125117
0.2514783185203527,-3.2355,-2.96008312548187
0.1773138999498708,-3.523,-3.536822008474604
1.433617563239638,-2.1791,-4.115364365687417
0.40532210711271327,-3.8403,-3.395384181526858
0.3659025276378767,-2.0124,-2.346434800546753
0.03872465725032802,-5.6,-5.570082132432104
0.04391494283934172,-6.203,-6.160859462419452
0.9515621406203099,-6.1639,-6.961089452344551
0.2013897418095949,-6.2635,-6.274082385114093
0.061225651909946915,-1.9813,-1.96010551602295
1.108271759916388,-1.79,-3.035753791446505
0.7985296470773922,-1.5369,-2.518591859631287
0.6841171369202559,-2.5719,-3.349211903543122
0.6726284774237038,-0.35162,-1.202931079716522
0.6769591845321337,-1.33,-2.0748176087829
0.6228494699360071,-3.1727,-3.990466409943673
0.0944739979244845,-5.1286,-5.074393363108794
0.3108018077777488,-1.96,-1.576681509366614
0.15048941082483136,-5.84,-5.80576572732347
0.7629549560761179,0.17979,-0.6923337907869057
1.0309058442703916,-1.428,-0.2148613767263888
0.7383443022989162,-3.5358,-2.606910181976636
0.5460406658913176,-3.1255,-2.522961971107154
0.18824709843019583,-1.6322,-1.722123076969716
0.4717405365190902,-5.7169,-5.324277266358719
0.13861193991140242,-2.6126,-2.459562939408101
0.7783465627547986,-5.79,-5.226375366701692
0.1737252898542757,-2.2568,-2.160871955104036
0.4073237681269852,-5.8694,-5.394507910880535
0.39032684692163433,-1.4893,-1.931880138596259
0.9070744584857738,0.8723,0.0166780020536329
0.44358719841382716,-1.0763,-0.6674651387808581
0.5622096490391201,-0.86082,-0.3435289534562095
0.35126755116048747,-0.8608,-1.171211025564436
0.541120222828652,-0.5918,0.0581781824774623
1.1383184582222454,-4.0,-5.675747951403922
0.29045107052728814,-0.84497,-1.25452431490138
0.08908439084312128,-0.7013,-0.7572704947706357
0.37021923359933817,-4.0658,-3.708142685420015
0.2406549448908494,-0.9481,-1.142824478466937
0.16464048488612804,-5.2878,-5.382908122814702
1.0271364380356252,-4.6994,-3.457340221829801
0.4163309809324221,-3.4399,-3.101533633070233
1.5365780320260738,-1.8999,-3.749244877842957
